Id,Pred
2012_1140_1424,0.6107010763281039
2012_1140_1433,0.37292692535494326
2012_1140_1435,0.5563061145149459
2012_1140_1436,0.2465034334813595
2012_1140_1438,0.18245912481812687
2012_1140_1443,0.2168409828618233
2012_1140_1452,0.05
2012_1140_1455,0.05
2012_1140_1458,0.05
2012_1140_1462,0.10097184992275127
2012_1143_1153,0.3251591771469059
2012_1143_1160,0.5906786751693628
2012_1143_1161,0.5824695392013686
2012_1143_1163,0.05
2012_1143_1166,0.4257484013156587
2012_1143_1172,0.5779784064112405
2012_1143_1178,0.3480321876959856
2012_1143_1181,0.05
2012_1143_1196,0.05
2012_1143_1199,0.35256540572919615
2012_1143_1207,0.5697663110573599
2012_1143_1211,0.05
2012_1143_1217,0.465140983722376
2012_1143_1231,0.20089745147390115
2012_1143_1233,0.93
2012_1143_1235,0.11364832575992878
2012_1143_1242,0.05
2012_1143_1243,0.5725839687528873
2012_1143_1246,0.05
2012_1143_1249,0.6374283763381797
2012_1143_1250,0.632496546696367
2012_1143_1253,0.8601083527961524
2012_1143_1254,0.7766966491648283
2012_1143_1257,0.05
2012_1143_1259,0.6868266827230135
2012_1143_1266,0.05
2012_1143_1272,0.31607585449178804
2012_1143_1276,0.05
2012_1143_1277,0.05
2012_1143_1281,0.6607712362428559
2012_1143_1285,0.8988894138544073
2012_1143_1290,0.7859182309680345
2012_1143_1293,0.625110176561359
2012_1143_1301,0.05843651651569365
2012_1143_1307,0.7451591426257186
2012_1143_1308,0.8189929770023694
2012_1143_1313,0.35948530074433455
2012_1143_1314,0.05
2012_1143_1323,0.13153282163519792
2012_1143_1325,0.2495600062908075
2012_1143_1326,0.08534647399026601
2012_1143_1345,0.4133139938406726
2012_1143_1355,0.6784893033942282
2012_1143_1361,0.28592164088520133
2012_1143_1378,0.46024600451695624
2012_1143_1379,0.8052752040691843
2012_1143_1382,0.6125005845143597
2012_1143_1387,0.16139124199166566
2012_1143_1388,0.5678794207372119
2012_1143_1393,0.05
2012_1143_1396,0.43938618113514066
2012_1143_1400,0.3164764691880277
2012_1143_1421,0.5358331556316341
2012_1143_1424,0.7060445411492393
2012_1143_1433,0.46827039017607863
2012_1143_1435,0.6516495793360813
2012_1143_1436,0.3418468983024949
2012_1143_1438,0.27780258963926224
2012_1143_1443,0.31218444768295867
2012_1143_1452,0.05
2012_1143_1455,0.05
2012_1143_1458,0.05
2012_1143_1462,0.19631531474388664
2012_1153_1160,0.7655194980224569
2012_1153_1161,0.7573103620544626
2012_1153_1163,0.05
2012_1153_1166,0.6005892241687528
2012_1153_1172,0.7528192292643346
2012_1153_1178,0.5228730105490798
2012_1153_1181,0.05
2012_1153_1196,0.05
2012_1153_1199,0.5274062285822902
2012_1153_1207,0.744607133910454
2012_1153_1211,0.22321111739318694
2012_1153_1217,0.6399818065754701
2012_1153_1231,0.37573827432699525
2012_1153_1233,0.93
2012_1153_1235,0.2884891486130229
2012_1153_1242,0.15065203634244617
2012_1153_1243,0.7474247916059814
2012_1153_1246,0.05
2012_1153_1249,0.8122691991912738
2012_1153_1250,0.8073373695494612
2012_1153_1253,0.93
2012_1153_1254,0.93
2012_1153_1257,0.05
2012_1153_1259,0.8616675055761076
2012_1153_1266,0.05
2012_1153_1272,0.49091667734488215
2012_1153_1276,0.05
2012_1153_1277,0.05
2012_1153_1281,0.8356120590959502
2012_1153_1285,0.93
2012_1153_1290,0.93
2012_1153_1293,0.7999509994144531
2012_1153_1301,0.23327733936878775
2012_1153_1307,0.9199999654788127
2012_1153_1308,0.93
2012_1153_1313,0.5343261235974287
2012_1153_1314,0.09446285760414669
2012_1153_1323,0.306373644488292
2012_1153_1325,0.4244008291439016
2012_1153_1326,0.26018729684336017
2012_1153_1345,0.5881548166937667
2012_1153_1355,0.8533301262473223
2012_1153_1361,0.4607624637382955
2012_1153_1378,0.6350868273700504
2012_1153_1379,0.93
2012_1153_1382,0.7873414073674538
2012_1153_1387,0.33623206484475976
2012_1153_1388,0.742720243590306
2012_1153_1393,0.1825228373208489
2012_1153_1396,0.6142270039882348
2012_1153_1400,0.4913172920411218
2012_1153_1421,0.7106739784847282
2012_1153_1424,0.8808853640023334
2012_1153_1433,0.6431112130291727
2012_1153_1435,0.8264904021891755
2012_1153_1436,0.516687721155589
2012_1153_1438,0.4526434124923564
2012_1153_1443,0.4870252705360528
2012_1153_1452,0.19592967224381963
2012_1153_1455,0.09608875619480461
2012_1153_1458,0.05
2012_1153_1462,0.3711561375969808
2012_1160_1161,0.4917908640320057
2012_1160_1163,0.05
2012_1160_1166,0.33506972614629593
2012_1160_1172,0.48729973124187775
2012_1160_1178,0.25735351252662275
2012_1160_1181,0.05
2012_1160_1196,0.05
2012_1160_1199,0.26188673055983336
2012_1160_1207,0.479087635887997
2012_1160_1211,0.05
2012_1160_1217,0.3744623085530132
2012_1160_1231,0.11021877630453836
2012_1160_1233,0.8580916718553562
2012_1160_1235,0.05
2012_1160_1242,0.05
2012_1160_1243,0.4819052935835245
2012_1160_1246,0.05
2012_1160_1249,0.5467497011688169
2012_1160_1250,0.5418178715270042
2012_1160_1253,0.7694296776267895
2012_1160_1254,0.6860179739954655
2012_1160_1257,0.05
2012_1160_1259,0.5961480075536507
2012_1160_1266,0.05
2012_1160_1272,0.22539717932242526
2012_1160_1276,0.05
2012_1160_1277,0.05
2012_1160_1281,0.5700925610734933
2012_1160_1285,0.8082107386850446
2012_1160_1290,0.6952395557986717
2012_1160_1293,0.5344315013919962
2012_1160_1301,0.05
2012_1160_1307,0.6544804674563558
2012_1160_1308,0.7283143018330065
2012_1160_1313,0.26880662557497176
2012_1160_1314,0.05
2012_1160_1323,0.05
2012_1160_1325,0.1588813311214447
2012_1160_1326,0.05
2012_1160_1345,0.3226353186713098
2012_1160_1355,0.5878106282248654
2012_1160_1361,0.19524296571583855
2012_1160_1378,0.36956732934759345
2012_1160_1379,0.7145965288998215
2012_1160_1382,0.521821909344997
2012_1160_1387,0.07071256682230287
2012_1160_1388,0.4772007455678491
2012_1160_1393,0.05
2012_1160_1396,0.3487075059657779
2012_1160_1400,0.2257977940186649
2012_1160_1421,0.44515448046227135
2012_1160_1424,0.6153658659798765
2012_1160_1433,0.37759171500671584
2012_1160_1435,0.5609709041667185
2012_1160_1436,0.2511682231331321
2012_1160_1438,0.18712391446989945
2012_1160_1443,0.22150577251359588
2012_1160_1452,0.05
2012_1160_1455,0.05
2012_1160_1458,0.05
2012_1160_1462,0.10563663957452385
2012_1161_1163,0.05
2012_1161_1166,0.34327886211429026
2012_1161_1172,0.49550886720987203
2012_1161_1178,0.2655626484946171
2012_1161_1181,0.05
2012_1161_1196,0.05
2012_1161_1199,0.27009586652782763
2012_1161_1207,0.4872967718559913
2012_1161_1211,0.05
2012_1161_1217,0.3826714445210075
2012_1161_1231,0.11842791227253263
2012_1161_1233,0.8663008078233505
2012_1161_1235,0.05
2012_1161_1242,0.05
2012_1161_1243,0.4901144295515188
2012_1161_1246,0.05
2012_1161_1249,0.5549588371368112
2012_1161_1250,0.5500270074949986
2012_1161_1253,0.7776388135947838
2012_1161_1254,0.6942271099634598
2012_1161_1257,0.05
2012_1161_1259,0.6043571435216449
2012_1161_1266,0.05
2012_1161_1272,0.23360631529041953
2012_1161_1276,0.05
2012_1161_1277,0.05
2012_1161_1281,0.5783016970414875
2012_1161_1285,0.8164198746530389
2012_1161_1290,0.703448691766666
2012_1161_1293,0.5426406373599906
2012_1161_1301,0.05
2012_1161_1307,0.6626896034243501
2012_1161_1308,0.7365234378010008
2012_1161_1313,0.27701576154296603
2012_1161_1314,0.05
2012_1161_1323,0.05
2012_1161_1325,0.16709046708943898
2012_1161_1326,0.05
2012_1161_1345,0.33084445463930406
2012_1161_1355,0.5960197641928597
2012_1161_1361,0.20345210168383282
2012_1161_1378,0.37777646531558773
2012_1161_1379,0.7228056648678157
2012_1161_1382,0.5300310453129913
2012_1161_1387,0.07892170279029714
2012_1161_1388,0.48540988153584336
2012_1161_1393,0.05
2012_1161_1396,0.35691664193377215
2012_1161_1400,0.23400692998665917
2012_1161_1421,0.4533636164302656
2012_1161_1424,0.6235750019478707
2012_1161_1433,0.3858008509747101
2012_1161_1435,0.5691800401347128
2012_1161_1436,0.25937735910112636
2012_1161_1438,0.19533305043789373
2012_1161_1443,0.22971490848159015
2012_1161_1452,0.05
2012_1161_1455,0.05
2012_1161_1458,0.05
2012_1161_1462,0.11384577554251812
2012_1163_1166,0.93
2012_1163_1172,0.93
2012_1163_1178,0.93
2012_1163_1181,0.7892666414285079
2012_1163_1196,0.93
2012_1163_1199,0.93
2012_1163_1207,0.93
2012_1163_1211,0.93
2012_1163_1217,0.93
2012_1163_1231,0.93
2012_1163_1233,0.93
2012_1163_1235,0.93
2012_1163_1242,0.93
2012_1163_1243,0.93
2012_1163_1246,0.7804626042192462
2012_1163_1249,0.93
2012_1163_1250,0.93
2012_1163_1253,0.93
2012_1163_1254,0.93
2012_1163_1257,0.93
2012_1163_1259,0.93
2012_1163_1266,0.93
2012_1163_1272,0.93
2012_1163_1276,0.93
2012_1163_1277,0.93
2012_1163_1281,0.93
2012_1163_1285,0.93
2012_1163_1290,0.93
2012_1163_1293,0.93
2012_1163_1301,0.93
2012_1163_1307,0.93
2012_1163_1308,0.93
2012_1163_1313,0.93
2012_1163_1314,0.93
2012_1163_1323,0.93
2012_1163_1325,0.93
2012_1163_1326,0.93
2012_1163_1345,0.93
2012_1163_1355,0.93
2012_1163_1361,0.93
2012_1163_1378,0.93
2012_1163_1379,0.93
2012_1163_1382,0.93
2012_1163_1387,0.93
2012_1163_1388,0.93
2012_1163_1393,0.93
2012_1163_1396,0.93
2012_1163_1400,0.93
2012_1163_1421,0.93
2012_1163_1424,0.93
2012_1163_1433,0.93
2012_1163_1435,0.93
2012_1163_1436,0.93
2012_1163_1438,0.93
2012_1163_1443,0.93
2012_1163_1452,0.93
2012_1163_1455,0.93
2012_1163_1458,0.9012335299302966
2012_1163_1462,0.93
2012_1166_1172,0.6522300050955818
2012_1166_1178,0.4222837863803268
2012_1166_1181,0.05
2012_1166_1196,0.05
2012_1166_1199,0.4268170044135374
2012_1166_1207,0.644017909741701
2012_1166_1211,0.12262189322443412
2012_1166_1217,0.5393925824067173
2012_1166_1231,0.2751490501582424
2012_1166_1233,0.93
2012_1166_1235,0.18789992444427006
2012_1166_1242,0.050062812173693294
2012_1166_1243,0.6468355674372286
2012_1166_1246,0.05
2012_1166_1249,0.711679975022521
2012_1166_1250,0.7067481453807083
2012_1166_1253,0.93
2012_1166_1254,0.8509482478491696
2012_1166_1257,0.05
2012_1166_1259,0.7610782814073547
2012_1166_1266,0.05
2012_1166_1272,0.3903274531761293
2012_1166_1276,0.05
2012_1166_1277,0.05
2012_1166_1281,0.7350228349271972
2012_1166_1285,0.93
2012_1166_1290,0.8601698296523758
2012_1166_1293,0.6993617752457003
2012_1166_1301,0.13268811520003493
2012_1166_1307,0.8194107413100599
2012_1166_1308,0.8932445756867107
2012_1166_1313,0.4337368994286758
2012_1166_1314,0.05
2012_1166_1323,0.2057844203195392
2012_1166_1325,0.3238116049751487
2012_1166_1326,0.1595980726746073
2012_1166_1345,0.48756559252501386
2012_1166_1355,0.7527409020785695
2012_1166_1361,0.3601732395695426
2012_1166_1378,0.5344976032012975
2012_1166_1379,0.8795268027535255
2012_1166_1382,0.686752183198701
2012_1166_1387,0.23564284067600688
2012_1166_1388,0.6421310194215532
2012_1166_1393,0.08193361315209607
2012_1166_1396,0.5136377798194819
2012_1166_1400,0.39072806787236897
2012_1166_1421,0.6100847543159754
2012_1166_1424,0.7802961398335806
2012_1166_1433,0.5425219888604199
2012_1166_1435,0.7259011780204225
2012_1166_1436,0.41609849698683615
2012_1166_1438,0.3520541883236035
2012_1166_1443,0.38643604636729995
2012_1166_1452,0.09534044807506681
2012_1166_1455,0.05
2012_1166_1458,0.05
2012_1166_1462,0.2705669134282279
2012_1172_1178,0.27005378128474505
2012_1172_1181,0.05
2012_1172_1196,0.05
2012_1172_1199,0.2745869993179556
2012_1172_1207,0.49178790464611927
2012_1172_1211,0.05
2012_1172_1217,0.38716257731113546
2012_1172_1231,0.1229190450626606
2012_1172_1233,0.8707919406134785
2012_1172_1235,0.05
2012_1172_1242,0.05
2012_1172_1243,0.49460556234164677
2012_1172_1246,0.05
2012_1172_1249,0.5594499699269392
2012_1172_1250,0.5545181402851266
2012_1172_1253,0.7821299463849118
2012_1172_1254,0.6987182427535877
2012_1172_1257,0.05
2012_1172_1259,0.608848276311773
2012_1172_1266,0.05
2012_1172_1272,0.2380974480805475
2012_1172_1276,0.05
2012_1172_1277,0.05
2012_1172_1281,0.5827928298316154
2012_1172_1285,0.8209110074431668
2012_1172_1290,0.7079398245567939
2012_1172_1293,0.5471317701501185
2012_1172_1301,0.05
2012_1172_1307,0.667180736214478
2012_1172_1308,0.7410145705911289
2012_1172_1313,0.281506894333094
2012_1172_1314,0.05
2012_1172_1323,0.053554415223957375
2012_1172_1325,0.17158159987956695
2012_1172_1326,0.05
2012_1172_1345,0.33533558742943204
2012_1172_1355,0.6005108969829877
2012_1172_1361,0.2079432344739608
2012_1172_1378,0.3822675981057157
2012_1172_1379,0.7272967976579437
2012_1172_1382,0.5345221781031192
2012_1172_1387,0.08341283558042512
2012_1172_1388,0.48990101432597133
2012_1172_1393,0.05
2012_1172_1396,0.3614077747239001
2012_1172_1400,0.23849806277678715
2012_1172_1421,0.4578547492203936
2012_1172_1424,0.6280661347379988
2012_1172_1433,0.3902919837648381
2012_1172_1435,0.5736711729248407
2012_1172_1436,0.26386849189125433
2012_1172_1438,0.1998241832280217
2012_1172_1443,0.23420604127171812
2012_1172_1452,0.05
2012_1172_1455,0.05
2012_1172_1458,0.05
2012_1172_1462,0.1183369083326461
2012_1178_1181,0.05
2012_1178_1196,0.05
2012_1178_1199,0.5045332180332106
2012_1178_1207,0.7217341233613742
2012_1178_1211,0.20033810684410724
2012_1178_1217,0.6171087960263903
2012_1178_1231,0.35286526377791555
2012_1178_1233,0.93
2012_1178_1235,0.2656161380639432
2012_1178_1242,0.12777902579336647
2012_1178_1243,0.7245517810569018
2012_1178_1246,0.05
2012_1178_1249,0.7893961886421941
2012_1178_1250,0.7844643590003815
2012_1178_1253,0.93
2012_1178_1254,0.9286644614688427
2012_1178_1257,0.05
2012_1178_1259,0.8387944950270279
2012_1178_1266,0.05
2012_1178_1272,0.46804366679580245
2012_1178_1276,0.05
2012_1178_1277,0.05
2012_1178_1281,0.8127390485468704
2012_1178_1285,0.93
2012_1178_1290,0.93
2012_1178_1293,0.7770779888653735
2012_1178_1301,0.21040432881970805
2012_1178_1307,0.8971269549297329
2012_1178_1308,0.93
2012_1178_1313,0.511453113048349
2012_1178_1314,0.07158984705506699
2012_1178_1323,0.2835006339392123
2012_1178_1325,0.4015278185948219
2012_1178_1326,0.23731428629428042
2012_1178_1345,0.565281806144687
2012_1178_1355,0.8304571156982427
2012_1178_1361,0.4378894531892158
2012_1178_1378,0.6122138168209706
2012_1178_1379,0.93
2012_1178_1382,0.7644683968183742
2012_1178_1387,0.31335905429568006
2012_1178_1388,0.7198472330412263
2012_1178_1393,0.1596498267717692
2012_1178_1396,0.5913539934391551
2012_1178_1400,0.4684442814920421
2012_1178_1421,0.6878009679356486
2012_1178_1424,0.8580123534532538
2012_1178_1433,0.6202382024800931
2012_1178_1435,0.8036173916400957
2012_1178_1436,0.4938147106065093
2012_1178_1438,0.42977040194327665
2012_1178_1443,0.46415225998697307
2012_1178_1452,0.17305666169473993
2012_1178_1455,0.07321574564572492
2012_1178_1458,0.05
2012_1178_1462,0.3482831270479011
2012_1181_1196,0.7633387729838248
2012_1181_1199,0.93
2012_1181_1207,0.93
2012_1181_1211,0.93
2012_1181_1217,0.93
2012_1181_1231,0.93
2012_1181_1233,0.93
2012_1181_1235,0.93
2012_1181_1242,0.93
2012_1181_1243,0.93
2012_1181_1246,0.49119596279073835
2012_1181_1249,0.93
2012_1181_1250,0.93
2012_1181_1253,0.93
2012_1181_1254,0.93
2012_1181_1257,0.6924427644034163
2012_1181_1259,0.93
2012_1181_1266,0.93
2012_1181_1272,0.93
2012_1181_1276,0.724395192120322
2012_1181_1277,0.8192480335404525
2012_1181_1281,0.93
2012_1181_1285,0.93
2012_1181_1290,0.93
2012_1181_1293,0.93
2012_1181_1301,0.93
2012_1181_1307,0.93
2012_1181_1308,0.93
2012_1181_1313,0.93
2012_1181_1314,0.93
2012_1181_1323,0.93
2012_1181_1325,0.93
2012_1181_1326,0.93
2012_1181_1345,0.93
2012_1181_1355,0.93
2012_1181_1361,0.93
2012_1181_1378,0.93
2012_1181_1379,0.93
2012_1181_1382,0.93
2012_1181_1387,0.93
2012_1181_1388,0.93
2012_1181_1393,0.93
2012_1181_1396,0.93
2012_1181_1400,0.93
2012_1181_1421,0.93
2012_1181_1424,0.93
2012_1181_1433,0.93
2012_1181_1435,0.93
2012_1181_1436,0.93
2012_1181_1438,0.93
2012_1181_1443,0.93
2012_1181_1452,0.93
2012_1181_1455,0.93
2012_1181_1458,0.6119668885017887
2012_1181_1462,0.93
2012_1196_1199,0.93
2012_1196_1207,0.93
2012_1196_1211,0.9000176093042341
2012_1196_1217,0.93
2012_1196_1231,0.93
2012_1196_1233,0.93
2012_1196_1235,0.93
2012_1196_1242,0.8274585282534934
2012_1196_1243,0.93
2012_1196_1246,0.2278571898069136
2012_1196_1249,0.93
2012_1196_1250,0.93
2012_1196_1253,0.93
2012_1196_1254,0.93
2012_1196_1257,0.42910399141959155
2012_1196_1259,0.93
2012_1196_1266,0.706722959434749
2012_1196_1272,0.93
2012_1196_1276,0.4610564191364972
2012_1196_1277,0.5559092605566278
2012_1196_1281,0.93
2012_1196_1285,0.93
2012_1196_1290,0.93
2012_1196_1293,0.93
2012_1196_1301,0.9100838312798349
2012_1196_1307,0.93
2012_1196_1308,0.93
2012_1196_1313,0.93
2012_1196_1314,0.7712693495151939
2012_1196_1323,0.93
2012_1196_1325,0.93
2012_1196_1326,0.93
2012_1196_1345,0.93
2012_1196_1355,0.93
2012_1196_1361,0.93
2012_1196_1378,0.93
2012_1196_1379,0.93
2012_1196_1382,0.93
2012_1196_1387,0.93
2012_1196_1388,0.93
2012_1196_1393,0.8593293292318961
2012_1196_1396,0.93
2012_1196_1400,0.93
2012_1196_1421,0.93
2012_1196_1424,0.93
2012_1196_1433,0.93
2012_1196_1435,0.93
2012_1196_1436,0.93
2012_1196_1438,0.93
2012_1196_1443,0.93
2012_1196_1452,0.8727361641548669
2012_1196_1455,0.7728952481058518
2012_1196_1458,0.34862811551796397
2012_1196_1462,0.93
2012_1199_1207,0.7172009053281636
2012_1199_1211,0.1958048888108967
2012_1199_1217,0.6125755779931799
2012_1199_1231,0.348332045744705
2012_1199_1233,0.93
2012_1199_1235,0.26108292003073263
2012_1199_1242,0.12324580776015587
2012_1199_1243,0.7200185630236912
2012_1199_1246,0.05
2012_1199_1249,0.7848629706089836
2012_1199_1250,0.779931140967171
2012_1199_1253,0.93
2012_1199_1254,0.9241312434356321
2012_1199_1257,0.05
2012_1199_1259,0.8342612769938174
2012_1199_1266,0.05
2012_1199_1272,0.4635104487625919
2012_1199_1276,0.05
2012_1199_1277,0.05
2012_1199_1281,0.8082058305136599
2012_1199_1285,0.93
2012_1199_1290,0.93
2012_1199_1293,0.7725447708321629
2012_1199_1301,0.2058711107864975
2012_1199_1307,0.8925937368965224
2012_1199_1308,0.93
2012_1199_1313,0.5069198950151385
2012_1199_1314,0.06705662902185644
2012_1199_1323,0.27896741590600177
2012_1199_1325,0.39699460056161134
